// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
451	40.445312	Eb3	51	71	451	37.125000	Eb3	51	80	
452	40.447917	C4	60	75	450	37.125000	C4	60	80	
453	40.579427	C#3	49	74	453	37.250000	C#3	49	80	
454	40.582031	Bb3	58	79	452	37.250000	Bb3	58	80	
455	40.692708	C4	60	76	454	37.375000	C4	60	80	
456	40.713542	Eb3	51	75	455	37.375000	Eb3	51	80	
457	40.855469	G#4	68	90	456	37.500000	G#4	68	80	
458	40.863281	F3	53	67	458	37.500000	F3	53	80	
459	41.010417	Eb3	51	59	459	37.625000	Eb3	51	80	
460	41.135417	C#3	49	65	461	37.750000	C#3	49	80	
461	41.151042	F4	65	75	460	37.750000	F4	65	80	
462	41.277344	C3	48	62	462	37.875000	C3	48	80	
463	41.429688	C#3	49	74	464	38.000000	C#3	49	80	
464	41.444010	C4	60	83	463	38.000000	C4	60	80	
465	41.750000	Bb3	58	77	465	38.250000	Bb3	58	80	
466	41.850260	G#3	56	76	466	38.375000	G#3	56	80	
467	41.997396	Bb3	58	85	468	38.500000	Bb3	58	80	
468	42.108073	C3	48	53	469	38.625000	C3	48	80	
469	42.246094	Bb2	46	54	471	38.750000	Bb2	46	80	
470	42.276042	G4	67	79	470	38.750000	G4	67	80	
471	42.411458	C#3	49	51	472	38.875000	C#3	49	80	
472	42.554688	G#3	56	84	473	39.000000	G#3	56	80	
473	42.557292	C3	48	58	474	39.000000	C3	48	80	
474	42.674479	Bb2	46	55	475	39.125000	Bb2	46	80	
475	42.812500	G#2	44	60	478	39.250000	G#2	44	80	
476	42.824219	F4	65	79	476	39.250000	F4	65	80	
477	42.975260	C3	48	51	479	39.375000	C3	48	80	
478	43.121094	Bb2	46	62	482	39.500000	Bb2	46	80	
479	43.125000	G3	55	79	481	39.500000	G3	55	80	
480	43.260417	G#2	44	66	483	39.625000	G#2	44	80	
481	43.395833	Bb2	46	70	486	39.750000	Bb2	46	80	
482	43.407552	G4	67	73	484	39.750000	G4	67	80	
483	43.414062	E4	64	69	485	39.750000	E4	64	80	
484	43.529948	G2	43	62	487	39.875000	G2	43	80	
485	43.678385	G#2	44	68	490	40.000000	G#2	44	80	
486	43.684896	F3	53	77	489	40.000000	F3	53	80	
487	43.704427	C5	72	68	488	40.000000	C5	72	80	
488	43.838542	Bb4	70	58	491	40.125000	Bb4	70	80	
489	43.973958	G#4	68	61	492	40.250000	G#4	68	80	
490	43.989583	C#3	49	57	493	40.250000	C#3	49	80	
491	44.093750	C5	72	59	494	40.375000	C5	72	80	
492	44.255208	Bb4	70	61	495	40.500000	Bb4	70	80	
493	44.276042	G2	43	71	496	40.500000	G2	43	80	
494	44.378906	G#4	68	63	497	40.625000	G#4	68	80	
495	44.531250	G4	67	62	498	40.750000	G4	67	80	
496	44.550781	C3	48	68	500	40.750000	C3	48	80	
497	44.550781	E3	52	70	499	40.750000	E3	52	80	
498	44.667969	Bb4	70	58	501	40.875000	Bb4	70	80	
499	44.804688	G#4	68	63	502	41.000000	G#4	68	80	
500	44.819010	F3	53	75	503	41.000000	F3	53	80	
501	44.826823	F2	41	66	504	41.000000	F2	41	80	
502	44.950521	F4	65	62	505	41.125000	F4	65	80	
503	45.108073	E3	52	71	507	41.250000	E3	52	80	
504	45.111979	Bb2	46	65	508	41.250000	Bb2	46	80	
505	45.126302	C#5	73	66	506	41.250000	C#5	73	80	
506	45.239583	Bb4	70	63	509	41.375000	Bb4	70	80	
507	45.389323	C5	72	65	510	41.500000	C5	72	80	
508	45.391927	F3	53	71	511	41.500000	F3	53	80	
509	45.394531	G#2	44	70	512	41.500000	G#2	44	80	
510	45.506510	G#4	68	67	513	41.625000	G#4	68	80	
511	45.647135	Bb3	58	78	515	41.750000	Bb3	58	80	
512	45.657552	F#5	78	76	514	41.750000	F#5	78	80	
513	45.670573	C#3	49	47	516	41.750000	C#3	49	80	
514	45.783854	E5	76	69	517	41.875000	E5	76	80	
515	45.941406	G#3	56	74	519	42.000000	G#3	56	80	
516	45.951823	E5	76	70	518	42.000000	E5	76	80	
517	45.953125	C3	48	58	520	42.000000	C3	48	80	
518	46.074219	F5	77	74	521	42.125000	F5	77	80	
519	46.213542	G3	55	61	523	42.250000	G3	55	80	
520	46.221354	B5	83	69	522	42.250000	B5	83	80	
521	46.341146	F3	53	66	525	42.375000	F3	53	80	
522	46.361979	C6	84	67	524	42.375000	C6	84	80	
523	46.472656	F5	77	77	*	-1	*	-1	-1	
524	46.483073	G3	55	70	527	42.500000	G3	55	80	
525	46.527344	E5	76	68	526	42.500000	E5	76	80	
526	46.579427	F5	77	65	*	-1	*	-1	-1	
527	46.652344	E5	76	56	*	-1	*	-1	-1	
528	46.763021	Bb3	58	62	528	42.750000	Bb3	58	80	
529	46.884115	F5	77	75	529	42.875000	F5	77	80	
530	47.048177	F5	77	85	530	43.000000	F5	77	80	
531	47.055990	G#3	56	60	531	43.000000	G#3	56	80	
532	47.067708	F3	53	42	532	43.000000	F3	53	80	
533	47.210938	Bb3	58	64	533	43.125000	Bb3	58	80	
534	47.227865	F3	53	12	*	-1	*	-1	-1	
535	47.363281	C4	60	63	534	43.250000	C4	60	80	
536	47.467448	G#3	56	66	535	43.375000	G#3	56	80	
537	47.600260	F3	53	66	536	43.500000	F3	53	80	
538	47.726562	F#3	54	62	537	43.625000	F#3	54	80	
539	47.854167	F5	77	85	538	43.750000	F5	77	80	
540	47.867188	G#3	56	62	539	43.750000	G#3	56	80	
541	48.010417	F3	53	50	540	43.875000	F3	53	80	
542	48.132812	B4	71	83	541	44.000000	B4	71	80	
543	48.144531	D3	50	52	542	44.000000	D3	50	80	
544	48.251302	Eb3	51	61	544	44.125000	Eb3	51	80	
545	48.252604	Bb4	70	80	543	44.125000	Bb4	70	80	
546	48.384115	G#4	68	81	545	44.250000	G#4	68	80	
547	48.390625	F3	53	60	546	44.250000	F3	53	80	
548	48.502604	D3	50	63	548	44.375000	D3	50	80	
549	48.506510	Bb4	70	84	547	44.375000	Bb4	70	80	
550	48.651042	Bb2	46	69	550	44.500000	Bb2	46	80	
551	48.651042	F5	77	79	549	44.500000	F5	77	80	
552	48.768229	D3	50	55	551	44.625000	D3	50	80	
553	48.906250	F3	53	54	553	44.750000	F3	53	80	
554	48.945312	D5	74	82	552	44.750000	D5	74	80	
555	49.059896	Bb3	58	58	554	44.875000	Bb3	58	80	
556	49.207031	G#4	68	79	555	45.000000	G#4	68	80	
557	49.227865	Eb3	51	52	556	45.000000	Eb3	51	80	
558	49.350260	F#3	54	51	557	45.125000	F#3	54	80	
559	49.490885	F#4	66	76	558	45.250000	F#4	66	80	
560	49.494792	Bb3	58	58	559	45.250000	Bb3	58	80	
561	49.610677	F4	65	71	560	45.375000	F4	65	80	
562	49.621094	D4	62	59	561	45.375000	D4	62	80	
563	49.740885	F#4	66	74	562	45.500000	F#4	66	80	
564	49.757812	Eb4	63	56	563	45.500000	Eb4	63	80	
565	49.893229	F4	65	52	564	45.625000	F4	65	80	
566	50.024740	Eb5	75	58	565	45.750000	Eb5	75	80	
567	50.033854	F#4	66	60	566	45.750000	F#4	66	80	
568	50.162760	Eb4	63	52	567	45.875000	Eb4	63	80	
569	50.296875	A4	69	61	568	46.000000	A4	69	80	
570	50.307292	C4	60	49	569	46.000000	C4	60	80	
571	50.427083	G#4	68	64	570	46.125000	G#4	68	80	
572	50.433594	C#4	61	53	571	46.125000	C#4	61	80	
573	50.557292	F#4	66	61	572	46.250000	F#4	66	80	
574	50.576823	Eb4	63	50	573	46.250000	Eb4	63	80	
575	50.683594	G#4	68	64	574	46.375000	G#4	68	80	
576	50.704427	C4	60	47	575	46.375000	C4	60	80	
577	50.832031	G#3	56	53	577	46.500000	G#3	56	80	
578	50.832031	Eb5	75	68	576	46.500000	Eb5	75	80	
579	50.950521	G#2	44	60	578	46.625000	G#2	44	80	
580	51.102865	Bb2	46	55	580	46.750000	Bb2	46	80	
581	51.121094	C5	72	65	579	46.750000	C5	72	80	
582	51.239583	C3	48	56	581	46.875000	C3	48	80	
583	51.381510	F#4	66	76	582	47.000000	F#4	66	80	
584	51.391927	C#3	49	57	583	47.000000	C#3	49	80	
585	51.509115	G#3	56	67	584	47.125000	G#3	56	80	
586	51.643229	Bb3	58	69	586	47.250000	Bb3	58	80	
587	51.652344	F4	65	72	585	47.250000	F4	65	80	
588	51.757812	Eb4	63	64	587	47.375000	Eb4	63	80	
589	51.803385	C4	60	62	588	47.375000	C4	60	80	
590	51.911458	F4	65	73	589	47.500000	F4	65	80	
591	51.924479	C#4	61	63	590	47.500000	C#4	61	80	
592	52.065104	Eb3	51	55	592	47.625000	Eb3	51	80	
593	52.067708	G#4	68	85	591	47.625000	G#4	68	80	
594	52.174479	F3	53	65	594	47.750000	F3	53	80	
595	52.204427	C#5	73	69	593	47.750000	C#5	73	80	
596	52.311198	G3	55	65	596	47.875000	G3	55	80	
597	52.333333	Eb5	75	75	595	47.875000	Eb5	75	80	
598	52.457031	G#3	56	70	598	48.000000	G#3	56	80	
599	52.462240	F5	77	81	597	48.000000	F5	77	80	
600	52.588542	Eb5	75	77	599	48.125000	Eb5	75	80	
601	52.592448	G3	55	57	600	48.125000	G3	55	80	
602	52.716146	F3	53	62	602	48.250000	F3	53	80	
603	52.718750	C#5	73	73	601	48.250000	C#5	73	80	
604	52.854167	G3	55	68	604	48.375000	G3	55	80	
605	52.854167	Eb5	75	73	603	48.375000	Eb5	75	80	
606	53.003906	C6	84	84	605	48.500000	C6	84	80	
607	53.006510	C5	72	82	606	48.500000	C5	72	80	
608	53.010417	G#3	56	67	607	48.500000	G#3	56	80	
609	53.136719	F#3	54	62	608	48.625000	G3	55	80	
610	53.286458	G#5	80	79	609	48.750000	G#5	80	80	
611	53.287760	F3	53	62	610	48.750000	F3	53	80	
612	53.412760	Eb3	51	68	611	48.875000	Eb3	51	80	
613	53.553385	F3	53	74	613	49.000000	F3	53	80	
614	53.561198	Eb5	75	87	612	49.000000	Eb5	75	80	
615	53.841146	C#5	73	76	614	49.250000	C#5	73	80	
616	53.988281	C5	72	73	615	49.375000	C5	72	80	
617	54.113281	Bb4	70	82	617	49.500000	Bb4	70	80	
618	54.115885	C#5	73	82	616	49.500000	C#5	73	80	
619	54.223958	Eb3	51	59	618	49.625000	Eb3	51	80	
620	54.371094	C#3	49	58	620	49.750000	C#3	49	80	
621	54.394531	Bb5	82	85	619	49.750000	Bb5	82	80	
622	54.494792	F3	53	55	621	49.875000	F3	53	80	
623	54.645833	Eb3	51	50	623	50.000000	Eb3	51	80	
624	54.664062	C5	72	82	622	50.000000	C5	72	80	
625	54.746094	C#3	49	60	624	50.125000	C#3	49	80	
626	54.927083	C3	48	55	627	50.250000	C3	48	80	
627	54.955729	G#5	80	85	625	50.250000	G#5	80	80	
628	54.959635	G#4	68	84	626	50.250000	G#4	68	80	
629	55.080729	Eb3	51	55	628	50.375000	Eb3	51	80	
630	55.231771	C#3	49	63	631	50.500000	C#3	49	80	
631	55.235677	G4	67	79	630	50.500000	G4	67	80	
632	55.243490	Bb4	70	76	629	50.500000	Bb4	70	80	
633	55.363281	C3	48	58	632	50.625000	C3	48	80	
634	55.501302	C#3	49	64	635	50.750000	Bb2	46	80	
635	55.514323	G5	79	78	633	50.750000	G5	79	80	
636	55.518229	Bb4	70	87	634	50.750000	Bb4	70	80	
637	55.613281	Bb2	46	64	636	50.875000	C#3	49	80	
638	55.776042	C3	48	67	639	51.000000	C3	48	80	
639	55.792969	Eb4	63	68	638	51.000000	Eb4	63	80	
640	55.802083	G#4	68	65	637	51.000000	G#4	68	80	
641	55.938802	Eb4	63	65	640	51.125000	Eb4	63	80	
642	56.061198	Eb3	51	63	642	51.250000	Eb3	51	80	
643	56.088542	F4	65	60	641	51.250000	F4	65	80	
644	56.201823	G4	67	49	643	51.375000	G4	67	80	
645	56.330729	F#3	54	72	645	51.500000	F#3	54	80	
646	56.356771	G#4	68	39	644	51.500000	G#4	68	80	
647	56.470052	Bb4	70	50	646	51.625000	Bb4	70	80	
648	56.615885	G#3	56	65	648	51.750000	G#3	56	80	
649	56.643229	C5	72	49	647	51.750000	C5	72	80	
650	56.772135	G#4	68	45	649	51.875000	G#4	68	80	
651	56.910156	Bb3	58	73	651	52.000000	Bb3	58	80	
652	56.946615	C#5	73	54	650	52.000000	C#5	73	80	
653	57.044271	G#3	56	74	653	52.125000	G#3	56	80	
654	57.074219	C5	72	47	652	52.125000	C5	72	80	
655	57.174479	F#3	54	70	655	52.250000	F#3	54	80	
656	57.192708	Bb4	70	56	654	52.250000	Bb4	70	80	
657	57.279948	G#3	56	76	657	52.375000	G#3	56	80	
658	57.321615	C5	72	60	656	52.375000	C5	72	80	
659	57.462240	F3	53	74	659	52.500000	F3	53	80	
660	57.463542	F4	65	81	660	52.500000	F4	65	80	
661	57.476562	C#5	73	67	658	52.500000	C#5	73	80	
662	57.641927	C5	72	47	661	52.625000	C5	72	80	
663	57.765625	C#4	61	74	663	52.750000	C#4	61	80	
664	57.769531	Bb4	70	56	662	52.750000	Bb4	70	80	
665	57.878906	G#4	68	57	664	52.875000	G#4	68	80	
666	58.049479	Bb4	70	73	665	53.000000	Bb4	70	80	
667	58.058594	G#3	56	74	666	53.000000	G#3	56	80	
668	58.355469	F#3	54	66	667	53.250000	F#3	54	80	
669	58.509115	F3	53	31	668	53.375000	F3	53	80	
670	58.520833	E3	52	32	*	-1	*	-1	-1	
671	58.617188	F#3	54	68	669	53.500000	F#3	54	80	
672	58.621094	Eb3	51	57	670	53.500000	Eb3	51	80	
673	58.789062	G#4	68	45	671	53.625000	G#4	68	80	
674	58.897135	Eb4	63	75	673	53.750000	Eb4	63	80	
675	58.901042	F#4	66	66	672	53.750000	F#4	66	80	
676	59.052083	Bb4	70	57	674	53.875000	Bb4	70	80	
677	59.175781	F3	53	77	676	54.000000	F3	53	80	
678	59.190104	G#4	68	65	675	54.000000	G#4	68	80	
679	59.294271	F#4	66	60	677	54.125000	F#4	66	80	
680	59.455729	C#4	61	76	679	54.250000	C#4	61	80	
681	59.460938	F4	65	61	678	54.250000	F4	65	80	
682	59.479167	C#3	49	45	680	54.250000	C#3	49	80	
683	59.575521	G#4	68	58	681	54.375000	G#4	68	80	
684	59.736979	F#4	66	63	682	54.500000	F#4	66	80	
685	59.739583	Eb3	51	69	683	54.500000	Eb3	51	80	
686	59.848958	F4	65	60	685	54.625000	F4	65	80	
687	60.003906	G#2	44	71	688	54.750000	G#2	44	80	
688	60.018229	Eb4	63	64	686	54.750000	Eb4	63	80	
689	60.023438	C4	60	65	687	54.750000	C4	60	80	
690	60.154948	F#4	66	58	689	54.875000	F#4	66	80	
691	60.295573	C#3	49	60	692	55.000000	C#3	49	80	
692	60.295573	F4	65	65	690	55.000000	F4	65	80	
693	60.311198	C#4	61	62	691	55.000000	C#4	61	80	
694	60.416667	Eb3	51	56	693	55.125000	Eb3	51	80	
695	60.585938	G#4	68	68	694	55.250000	G#4	68	80	
696	60.588542	F3	53	27	695	55.250000	F3	53	80	
697	60.713542	F#3	54	52	696	55.375000	F#3	54	80	
698	60.863281	F3	53	48	698	55.500000	F3	53	80	
699	60.878906	C#5	73	81	697	55.500000	C#5	73	80	
700	61.020833	Eb3	51	42	699	55.625000	Eb3	51	80	
701	61.156250	C#3	49	53	701	55.750000	C#3	49	80	
702	61.170573	G#5	80	71	700	55.750000	G#5	80	80	
703	61.289062	F5	77	76	702	55.875000	F5	77	80	
704	61.315104	F3	53	55	703	55.875000	F3	53	80	
705	61.434896	C#5	73	75	704	56.000000	C#5	73	80	
706	61.450521	Bb3	58	69	705	56.000000	Bb3	58	80	
707	61.576823	G#3	56	66	706	56.125000	G#3	56	80	
708	61.713542	E5	76	71	707	56.250000	E5	76	80	
709	61.721354	G3	55	71	708	56.250000	G3	55	80	
710	61.851562	C#5	73	72	709	56.375000	C#5	73	80	
711	61.855469	Bb3	58	79	710	56.375000	Bb3	58	80	
712	61.998698	Bb4	70	73	711	56.500000	Bb4	70	80	
713	62.000000	C#4	61	79	712	56.500000	C#4	61	80	
714	62.128906	B3	59	76	713	56.625000	B3	59	80	
715	62.247396	Bb3	58	70	715	56.750000	Bb3	58	80	
716	62.281250	C#5	73	68	714	56.750000	C#5	73	80	
717	62.423177	C#4	61	75	717	56.875000	C#4	61	80	
718	62.432292	Bb4	70	73	716	56.875000	Bb4	70	80	
719	62.476562	Eb4	63	75	*	-1	*	-1	-1	
720	62.536458	E4	64	75	719	57.000000	E4	64	80	
721	62.536458	G4	67	83	718	57.000000	G4	67	80	
722	62.837240	Bb4	70	71	720	57.250000	Bb4	70	80	
723	62.848958	Eb4	63	63	721	57.250000	Eb4	63	80	
724	62.973958	C#4	61	68	723	57.375000	C#4	61	80	
725	62.973958	C#5	73	71	722	57.375000	C#5	73	80	
726	63.102865	E5	76	75	724	57.500000	E5	76	80	
727	63.123698	B3	59	68	725	57.500000	B3	59	80	
728	63.264323	Bb3	58	56	726	57.625000	Bb3	58	80	
729	63.380208	G#3	56	59	728	57.750000	G#3	56	80	
730	63.402344	C#5	73	67	727	57.750000	C#5	73	80	
731	63.535156	G3	55	47	729	57.875000	G3	55	80	
732	63.661458	G#3	56	61	732	58.000000	G#3	56	80	
733	63.666667	B4	71	68	731	58.000000	B4	71	80	
734	63.678385	D5	74	53	730	58.000000	Eb5	75	80	
735	63.802083	B3	59	54	733	58.125000	B3	59	80	
736	63.951823	G#5	80	71	734	58.250000	G#5	80	80	
737	63.955729	Bb3	58	57	735	58.250000	Bb3	58	80	
738	64.072917	G#3	56	59	736	58.375000	G#3	56	80	
739	64.235677	Bb4	70	69	738	58.500000	Bb4	70	80	
740	64.236979	C#5	73	62	737	58.500000	C#5	73	80	
741	64.239583	G3	55	57	739	58.500000	G3	55	80	
742	64.390625	F3	53	53	740	58.625000	F3	53	80	
743	64.515625	Eb3	51	49	742	58.750000	Eb3	51	80	
744	64.537760	G5	79	64	741	58.750000	G5	79	80	
745	64.653646	C#3	49	50	743	58.875000	C#3	49	80	
746	64.800781	B2	47	57	746	59.000000	B2	47	80	
747	64.809896	G#4	68	77	744	59.000000	G#4	68	80	
748	64.985677	C#3	49	20	747	59.125000	C#3	49	80	
749	65.084635	Eb3	51	62	749	59.250000	Eb3	51	80	
750	65.087240	G#5	80	73	748	59.250000	G#5	80	80	
751	65.205729	G5	79	80	750	59.375000	G5	79	80	
752	65.226562	B2	47	60	751	59.375000	B2	47	80	
753	65.341146	G#5	80	84	752	59.500000	G#5	80	80	
754	65.350260	G#2	44	71	753	59.500000	G#2	44	80	
755	65.460938	Bb5	82	83	754	59.625000	Bb5	82	80	
756	65.609375	B5	83	75	755	59.750000	B5	83	80	
757	65.613281	G#3	56	69	756	59.750000	G#3	56	80	
758	65.736979	G#5	80	80	757	59.875000	G#5	80	80	
759	65.742188	F3	53	60	758	59.875000	F3	53	80	
760	65.869792	C#3	49	76	760	60.000000	C#3	49	80	
761	65.873698	F5	77	82	759	60.000000	F5	77	80	
762	66.007812	F#5	78	80	761	60.125000	F#5	78	80	
763	66.151042	G#5	80	82	762	60.250000	G#5	80	80	
764	66.166667	B3	59	62	763	60.250000	B3	59	80	
765	66.266927	F5	77	79	764	60.375000	F5	77	80	
766	66.282552	G#3	56	61	765	60.375000	G#3	56	80	
767	66.419271	C#5	73	77	766	60.500000	C#5	73	80	
768	66.420573	F3	53	72	767	60.500000	F3	53	80	
769	66.552083	Eb5	75	71	768	60.625000	Eb5	75	80	
770	66.708333	C#3	49	63	770	60.750000	C#3	49	80	
771	66.712240	F5	77	78	769	60.750000	F5	77	80	
772	66.828125	C#5	73	77	771	60.875000	C#5	73	80	
773	66.835938	Bb2	46	57	772	60.875000	Bb2	46	80	
774	66.976562	Bb4	70	76	773	61.000000	Bb4	70	80	
775	66.981771	F#2	42	61	774	61.000000	F#2	42	80	
776	67.106771	C5	72	69	775	61.125000	C5	72	80	
777	67.248698	Bb3	58	54	777	61.250000	Bb3	58	80	
778	67.252604	C#5	73	74	776	61.250000	C#5	73	80	
779	67.369792	F#3	54	47	779	61.375000	F#3	54	80	
780	67.388021	Bb4	70	67	778	61.375000	Bb4	70	80	
781	67.506510	Eb3	51	59	781	61.500000	Eb3	51	80	
782	67.522135	F#5	78	72	780	61.500000	F#5	78	80	
783	67.654948	G#5	80	74	782	61.625000	G#5	80	80	
784	67.786458	F#3	54	47	784	61.750000	F#3	54	80	
785	67.795573	Bb5	82	71	783	61.750000	Bb5	82	80	
786	67.912760	Eb3	51	46	786	61.875000	Eb3	51	80	
787	67.928385	F#5	78	68	785	61.875000	F#5	78	80	
788	68.049479	C3	48	64	788	62.000000	C3	48	80	
789	68.075521	Eb5	75	67	787	62.000000	Eb5	75	80	
790	68.201823	F5	77	70	789	62.125000	F5	77	80	
791	68.332031	Bb3	58	51	791	62.250000	Bb3	58	80	
792	68.332031	F#5	78	69	790	62.250000	F#5	78	80	
793	68.454427	F#3	54	48	793	62.375000	F#3	54	80	
794	68.471354	Eb5	75	61	792	62.375000	Eb5	75	80	
795	68.600260	Eb3	51	51	795	62.500000	Eb3	51	80	
796	68.605469	C5	72	62	794	62.500000	C5	72	80	
797	68.730469	C#5	73	59	796	62.625000	C#5	73	80	
798	68.880208	Eb5	75	63	797	62.750000	Eb5	75	80	
799	68.881510	C3	48	35	798	62.750000	C3	48	80	
800	69.006510	G#2	44	43	800	62.875000	G#2	44	80	
801	69.010417	C5	72	60	799	62.875000	C5	72	80	
802	69.130208	F2	41	55	802	63.000000	F2	41	80	
803	69.143229	G#4	68	59	801	63.000000	G#4	68	80	
804	69.268229	Bb4	70	58	803	63.125000	Bb4	70	80	
805	69.410156	G#3	56	55	805	63.250000	G#3	56	80	
806	69.424479	C5	72	49	804	63.250000	C5	72	80	
807	69.524740	F3	53	54	807	63.375000	F3	53	80	
808	69.528646	G#4	68	54	806	63.375000	G#4	68	80	
809	69.665365	D3	50	53	809	63.500000	D3	50	80	
810	69.670573	F5	77	60	808	63.500000	F5	77	80	
811	69.776042	F#5	78	64	810	63.625000	F#5	78	80	
812	69.934896	F3	53	48	812	63.750000	F3	53	80	
813	69.940104	G#5	80	64	811	63.750000	G#5	80	80	
814	70.061198	F5	77	63	813	63.875000	F5	77	80	
815	70.080729	D3	50	45	814	63.875000	D3	50	80	
816	70.195312	Bb2	46	54	816	64.000000	Bb2	46	80	
817	70.209635	D5	74	57	815	64.000000	D5	74	80	
818	70.337240	Eb5	75	57	817	64.125000	Eb5	75	80	
819	70.460938	G#3	56	55	819	64.250000	G#3	56	80	
820	70.470052	F5	77	62	818	64.250000	F5	77	80	
821	70.574219	F3	53	56	821	64.375000	F3	53	80	
822	70.593750	D5	74	54	820	64.375000	D5	74	80	
823	70.730469	Bb4	70	57	822	64.500000	Bb4	70	80	
824	70.731771	D3	50	58	823	64.500000	D3	50	80	
825	70.877604	C5	72	48	824	64.625000	C5	72	80	
826	71.009115	D5	74	60	825	64.750000	D5	74	80	
827	71.014323	Bb2	46	52	826	64.750000	Bb2	46	80	
828	71.119792	F#2	42	49	828	64.875000	F#2	42	80	
829	71.136719	Bb4	70	60	827	64.875000	Bb4	70	80	
830	71.239583	Eb2	39	56	830	65.000000	Eb2	39	80	
831	71.269531	F#4	66	60	829	65.000000	F#4	66	80	
832	71.391927	G#4	68	58	831	65.125000	G#4	68	80	
833	71.536458	Bb4	70	63	832	65.250000	Bb4	70	80	
834	71.549479	F#3	54	42	833	65.250000	F#3	54	80	
835	71.652344	Eb3	51	42	835	65.375000	Eb3	51	80	
836	71.665365	F#4	66	56	834	65.375000	F#4	66	80	
837	71.796875	C3	48	58	837	65.500000	C3	48	80	
838	71.815104	Eb5	75	57	836	65.500000	Eb5	75	80	
839	71.958333	F5	77	60	838	65.625000	F5	77	80	
840	72.078125	Eb3	51	47	840	65.750000	Eb3	51	80	
841	72.098958	F#5	78	65	839	65.750000	F#5	78	80	
842	72.217448	C3	48	44	842	65.875000	C3	48	80	
843	72.227865	Eb5	75	50	841	65.875000	Eb5	75	80	
844	72.345052	G#2	44	63	844	66.000000	G#2	44	80	
845	72.373698	C5	72	57	843	66.000000	C5	72	80	
846	72.486979	C#5	73	59	845	66.125000	C#5	73	80	
847	72.627604	F#3	54	55	847	66.250000	F#3	54	80	
848	72.652344	Eb5	75	60	846	66.250000	Eb5	75	80	
849	72.743490	Eb3	51	49	849	66.375000	Eb3	51	80	
850	72.763021	C5	72	56	848	66.375000	C5	72	80	
851	72.877604	C3	48	65	851	66.500000	C3	48	80	
852	72.897135	G#4	68	62	850	66.500000	G#4	68	80	
853	73.033854	Bb4	70	63	852	66.625000	Bb4	70	80	
854	73.166667	G#2	44	60	854	66.750000	G#2	44	80	
855	73.170573	C5	72	70	853	66.750000	C5	72	80	
856	73.286458	F2	41	65	856	66.875000	F2	41	80	
857	73.303385	G#4	68	69	855	66.875000	G#4	68	80	
858	73.436198	C#2	37	77	858	67.000000	C#2	37	80	
859	73.449219	F4	65	75	857	67.000000	F4	65	80	
860	73.570312	F#4	66	76	859	67.125000	F#4	66	80	
861	73.712240	G#4	68	75	860	67.250000	G#4	68	80	
862	73.854167	F4	65	74	861	67.375000	F4	65	80	
863	74.011719	C#4	61	74	862	67.500000	C#4	61	80	
864	74.147135	F4	65	76	863	67.625000	F4	65	80	
865	74.274740	G#4	68	76	864	67.750000	G#4	68	80	
866	74.398438	Bb4	70	78	865	67.875000	Bb4	70	80	
867	74.548177	B4	71	74	866	68.000000	B4	71	80	
868	74.673177	Bb4	70	68	867	68.125000	Bb4	70	80	
869	74.804688	B3	59	57	869	68.250000	B3	59	80	
870	74.807292	G#4	68	74	868	68.250000	G#4	68	80	
871	74.936198	C#3	49	65	871	68.375000	C#3	49	80	
872	74.941406	Bb4	70	78	870	68.375000	Bb4	70	80	
873	75.084635	F#5	78	80	872	68.500000	F#5	78	80	
874	75.085938	Bb3	58	72	873	68.500000	Bb3	58	80	
875	75.201823	C#3	49	67	874	68.625000	C#3	49	80	
876	75.360677	G#3	56	66	876	68.750000	G#3	56	80	
877	75.391927	C5	72	68	875	68.750000	C#5	73	80	
878	75.496094	C#3	49	68	877	68.875000	C#3	49	80	
879	75.645833	F#3	54	67	879	69.000000	F#3	54	80	
880	75.652344	Bb4	70	78	878	69.000000	Bb4	70	80	
881	75.756510	A4	69	52	*	-1	*	-1	-1	
882	75.770833	C#3	49	72	880	69.125000	C#3	49	80	
883	75.946615	F3	53	68	882	69.250000	F3	53	80	
884	75.954427	G#4	68	71	881	69.250000	G#4	68	80	
885	76.071615	F#4	66	75	883	69.375000	F#4	66	80	
886	76.074219	Eb3	51	64	884	69.375000	C#3	49	80	
887	76.204427	G#4	68	80	885	69.500000	G#4	68	80	
888	76.212240	F3	53	74	886	69.500000	F3	53	80	
889	76.330729	C#4	61	71	887	69.625000	C#4	61	80	
890	76.472656	G#2	44	67	889	69.750000	G#2	44	80	
891	76.492188	F4	65	64	888	69.750000	F4	65	80	
892	76.592448	G#4	68	68	890	69.875000	G#4	68	80	
893	76.760417	Bb4	70	68	891	70.000000	Bb4	70	80	
894	76.885417	G#4	68	61	892	70.125000	G#4	68	80	
895	77.018229	Bb3	58	50	894	70.250000	Bb3	58	80	
896	77.024740	F#4	66	62	893	70.250000	F#4	66	80	
897	77.135417	C#3	49	52	896	70.375000	C#3	49	80	
898	77.164062	G#4	68	67	895	70.375000	G#4	68	80	
899	77.294271	G#3	56	61	898	70.500000	G#3	56	80	
900	77.296875	F5	77	73	897	70.500000	F5	77	80	
901	77.410156	C#3	49	58	899	70.625000	C#3	49	80	
902	77.579427	F#3	54	54	901	70.750000	F#3	54	80	
903	77.582031	C#5	73	75	900	70.750000	C#5	73	80	
904	77.713542	C#3	49	57	902	70.875000	C#3	49	80	
